"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"SORBI_3007G145300",0.77303,-1.3956,0,NA,NA,NA,0.77303,28327,28327,FALSE,FALSE,FALSE,0,0.157713217360394
"SORBI_3001G388600",0.77304,-0.7286,0,NA,NA,NA,0.77304,28328,28328,FALSE,FALSE,FALSE,0,0.157682554966469
"SORBI_3005G024700",0.77306,-1.5094,0,NA,NA,NA,0.77306,28329.5,28329.5,FALSE,FALSE,FALSE,0,0.157636563405034
"SORBI_3002G254000",0.77308,-1.0621,0,NA,NA,NA,0.77308,28331,28331,FALSE,FALSE,FALSE,0,0.157590574278711
"SORBI_3007G142900",0.77311,-1.1245,0,NA,NA,NA,0.77311,28332,28332,FALSE,FALSE,FALSE,0,0.157559916213875
"SORBI_3004G154100",0.77313,-0.89226,0,NA,NA,NA,0.77313,28333,28333,FALSE,FALSE,FALSE,0,0.15752925923112
"SORBI_3001G442700",0.77314,-1.2996,0,NA,NA,NA,0.77314,28334,28334,FALSE,FALSE,FALSE,0,0.15749860333037
"SORBI_3002G294400",0.77316,-0.64824,0,NA,NA,NA,0.77316,28336,28336,FALSE,FALSE,FALSE,0,0.15743729477458
"SORBI_3005G044200",0.77316,-0.9723,0,NA,NA,NA,0.77316,28336,28336,FALSE,FALSE,FALSE,0,0.15743729477458
"SORBI_3007G071500",0.77316,-0.60404,0,NA,NA,NA,0.77316,28336,28336,FALSE,FALSE,FALSE,0,0.15743729477458
"SORBI_3001G139400",0.77322,-1.1588,0,NA,NA,NA,0.77322,28338,28338,FALSE,FALSE,FALSE,0,0.157375990545891
"SORBI_3001G308450",0.77324,-0.35783,0,NA,NA,NA,0.77324,28339.5,28339.5,FALSE,FALSE,FALSE,0,0.157330015213669
"SORBI_3005G103900",0.77324,-0.39744,0,NA,NA,NA,0.77324,28339.5,28339.5,FALSE,FALSE,FALSE,0,0.157330015213669
"SORBI_3005G178950",0.77326,-0.39217,0,NA,NA,NA,0.77326,28341,28341,FALSE,FALSE,FALSE,0,0.157284042314841
"SORBI_3002G186100",0.77335,-0.39618,0,NA,NA,NA,0.77335,28342.5,28342.5,FALSE,FALSE,FALSE,0,0.157238071849149
"SORBI_3010G158766",0.77335,-0.38071,0,NA,NA,NA,0.77335,28342.5,28342.5,FALSE,FALSE,FALSE,0,0.157238071849149
"SORBI_3004G040800",0.77339,-1.134,0,NA,NA,NA,0.77339,28344,28344,FALSE,FALSE,FALSE,0,0.157192103816337
"SORBI_3006G162300",0.77343,-0.38992,0,NA,NA,NA,0.77343,28345,28345,FALSE,FALSE,FALSE,0,0.157161459812601
"SORBI_3003G356400",0.77347,-0.5319,0,NA,NA,NA,0.77347,28346,28346,FALSE,FALSE,FALSE,0,0.157130816889954
"SORBI_3005G074000",0.7735,-0.89454,0,NA,NA,NA,0.7735,28348,28348,FALSE,FALSE,FALSE,0,0.157069534287621
"SORBI_3004G276800",0.77351,-0.866,0,NA,NA,NA,0.77351,28349,28349,FALSE,FALSE,FALSE,0,0.157038894607782
"SORBI_3001G040800",0.77354,-0.87414,0,NA,NA,NA,0.77354,28350,28350,FALSE,FALSE,FALSE,0,0.157008256008728
"SORBI_3010G033900",0.77355,-0.80884,0,NA,NA,NA,0.77355,28351,28351,FALSE,FALSE,FALSE,0,0.156977618490381
"SORBI_3006G180000",0.77359,-1.3619,0,NA,NA,NA,0.77359,28352,28352,FALSE,FALSE,FALSE,0,0.156946982052665
"SORBI_3002G269900",0.7736,-1.1278,0,NA,NA,NA,0.7736,28353,28353,FALSE,FALSE,FALSE,0,0.156916346695505
"SORBI_3001G384700",0.77361,-0.25174,0,NA,NA,NA,0.77361,28354,28354,FALSE,FALSE,FALSE,0,0.156885712418823
"SORBI_3007G209600",0.77367,-0.29518,0,NA,NA,NA,0.77367,28355,28355,FALSE,FALSE,FALSE,0,0.156855079222544
"SORBI_3002G250300",0.77368,-1.2428,0,NA,NA,NA,0.77368,28356,28356,FALSE,FALSE,FALSE,0,0.156824447106591
"SORBI_3001G290100",0.77371,-0.82239,0,NA,NA,NA,0.77371,28357,28357,FALSE,FALSE,FALSE,0,0.156793816070888
"SORBI_3004G114200",0.77373,-1.5207,0,NA,NA,NA,0.77373,28358,28358,FALSE,FALSE,FALSE,0,0.15676318611536
"SORBI_3007G066200",0.77377,-0.92027,0,NA,NA,NA,0.77377,28359,28359,FALSE,FALSE,FALSE,0,0.15673255723993
"SORBI_3004G345100",0.77378,-0.60933,0,NA,NA,NA,0.77378,28360,28360,FALSE,FALSE,FALSE,0,0.156701929444521
"SORBI_3004G129100",0.7738,-1.0315,0,NA,NA,NA,0.7738,28361,28361,FALSE,FALSE,FALSE,0,0.156671302729057
"SORBI_3002G364600",0.77383,-1.0151,0,NA,NA,NA,0.77383,28362,28362,FALSE,FALSE,FALSE,0,0.156640677093464
"SORBI_3003G278633",0.77386,-1.0914,0,NA,NA,NA,0.77386,28363,28363,FALSE,FALSE,FALSE,0,0.156610052537663
"SORBI_3009G054301",0.77395,-1.2993,0,NA,NA,NA,0.77395,28364.5,28364.5,FALSE,FALSE,FALSE,0,0.156564117728408
"SORBI_3008G076250",0.77398,0.23849,0,NA,NA,NA,0.77398,28366,28366,FALSE,FALSE,FALSE,0,0.156518185348259
"SORBI_3004G309700",0.77403,-0.93636,0,NA,NA,NA,0.77403,28367,28367,FALSE,FALSE,FALSE,0,0.15648756511087
"SORBI_3009G102800",0.77404,-0.53221,0,NA,NA,NA,0.77404,28368,28368,FALSE,FALSE,FALSE,0,0.156456945952893
"SORBI_3005G213600",0.77405,-1.004,0,NA,NA,NA,0.77405,28369.5,28369.5,FALSE,FALSE,FALSE,0,0.156411019239661
"SORBI_3001G197000",0.7741,-1.1272,0,NA,NA,NA,0.7741,28371,28371,FALSE,FALSE,FALSE,0,0.156365094954679
"SORBI_3003G001901",0.77414,-0.55132,0,NA,NA,NA,0.77414,28372.5,28372.5,FALSE,FALSE,FALSE,0,0.15631917309769
"SORBI_3010G172700",0.77414,-1.0828,0,NA,NA,NA,0.77414,28372.5,28372.5,FALSE,FALSE,FALSE,0,0.15631917309769
"SORBI_3002G213900",0.77417,-0.9119,0,NA,NA,NA,0.77417,28374.5,28374.5,FALSE,FALSE,FALSE,0,0.156257947731474
"SORBI_3003G378000",0.77417,-1.0097,0,NA,NA,NA,0.77417,28374.5,28374.5,FALSE,FALSE,FALSE,0,0.156257947731474
"SORBI_3006G280600",0.7742,-0.52793,0,NA,NA,NA,0.7742,28376,28376,FALSE,FALSE,FALSE,0,0.156212031538806
"SORBI_3004G320800",0.77421,-0.96798,0,NA,NA,NA,0.77421,28377.5,28377.5,FALSE,FALSE,FALSE,0,0.156166117773276
"SORBI_3007G194000",0.77421,-0.43589,0,NA,NA,NA,0.77421,28377.5,28377.5,FALSE,FALSE,FALSE,0,0.156166117773276
"SORBI_3001G432700",0.77429,-0.67429,0,NA,NA,NA,0.77429,28379,28379,FALSE,FALSE,FALSE,0,0.156120206434627
"SORBI_3003G147900",0.77433,-0.82717,0,NA,NA,NA,0.77433,28380,28380,FALSE,FALSE,FALSE,0,0.156089600223668
"SORBI_3008G189600",0.77434,-0.084381,0,NA,NA,NA,0.77434,28381,28381,FALSE,FALSE,FALSE,0,0.156058995091134
"SORBI_3001G308500",0.77438,-0.44657,0,NA,NA,NA,0.77438,28382,28382,FALSE,FALSE,FALSE,0,0.156028391036947
"SORBI_3003G327800",0.77443,-0.89674,0,NA,NA,NA,0.77443,28383,28383,FALSE,FALSE,FALSE,0,0.155997788061033
"SORBI_3008G052450",0.77449,-0.96573,0,NA,NA,NA,0.77449,28384,28384,FALSE,FALSE,FALSE,0,0.155967186163314
"SORBI_3006G219000",0.77456,-0.97326,0,NA,NA,NA,0.77456,28385,28385,FALSE,FALSE,FALSE,0,0.155936585343715
"SORBI_3001G439850",0.77462,-0.22944,0,NA,NA,NA,0.77462,28386.5,28386.5,FALSE,FALSE,FALSE,0,0.155890686135626
"SORBI_3006G162800",0.77462,-0.90446,0,NA,NA,NA,0.77462,28386.5,28386.5,FALSE,FALSE,FALSE,0,0.155890686135626
"SORBI_3002G303500",0.77468,-1.1965,0,NA,NA,NA,0.77468,28388,28388,FALSE,FALSE,FALSE,0,0.15584478935288
"SORBI_3001G088800",0.77469,-0.91686,0,NA,NA,NA,0.77469,28389,28389,FALSE,FALSE,FALSE,0,0.155814192845002
"SORBI_3002G018600",0.77475,-0.72076,0,NA,NA,NA,0.77475,28390,28390,FALSE,FALSE,FALSE,0,0.155783597414864
"SORBI_3008G134800",0.77476,-0.59716,0,NA,NA,NA,0.77476,28391,28391,FALSE,FALSE,FALSE,0,0.155753003062391
"SORBI_3002G261700",0.77477,-1.0092,0,NA,NA,NA,0.77477,28392,28392,FALSE,FALSE,FALSE,0,0.155722409787506
"SORBI_3007G122400",0.77478,-1.1842,0,NA,NA,NA,0.77478,28393.5,28393.5,FALSE,FALSE,FALSE,0,0.155676521895491
"SORBI_3009G082700",0.77478,-0.79275,0,NA,NA,NA,0.77478,28393.5,28393.5,FALSE,FALSE,FALSE,0,0.155676521895491
"SORBI_3006G080300",0.7748,-0.51188,0,NA,NA,NA,0.7748,28395,28395,FALSE,FALSE,FALSE,0,0.155630636427623
"SORBI_3001G450600",0.77486,-0.93992,0,NA,NA,NA,0.77486,28396,28396,FALSE,FALSE,FALSE,0,0.155600047462332
"SORBI_3006G262100",0.77488,-0.61568,0,NA,NA,NA,0.77488,28397,28397,FALSE,FALSE,FALSE,0,0.155569459574251
"SORBI_3004G107700",0.7749,-1.0535,0,NA,NA,NA,0.7749,28398,28398,FALSE,FALSE,FALSE,0,0.155538872763303
"SORBI_3009G041400",0.77502,-0.22879,0,NA,NA,NA,0.77502,28399,28399,FALSE,FALSE,FALSE,0,0.155508287029413
"SORBI_3007G053400",0.77503,-0.54759,0,NA,NA,NA,0.77503,28400,28400,FALSE,FALSE,FALSE,0,0.155477702372503
"SORBI_3003G086900",0.77504,-0.39405,0,NA,NA,NA,0.77504,28401,28401,FALSE,FALSE,FALSE,0,0.1554471187925
"SORBI_3004G182300",0.77507,-0.68297,0,NA,NA,NA,0.77507,28402.5,28402.5,FALSE,FALSE,FALSE,0,0.155401245441526
"SORBI_3008G096300",0.77507,-1.1278,0,NA,NA,NA,0.77507,28402.5,28402.5,FALSE,FALSE,FALSE,0,0.155401245441526
"SORBI_3008G079900",0.77509,-0.4756,0,NA,NA,NA,0.77509,28404,28404,FALSE,FALSE,FALSE,0,0.155355374513164
"SORBI_3009G151600",0.77511,-0.92084,0,NA,NA,NA,0.77511,28405,28405,FALSE,FALSE,FALSE,0,0.155324795240024
"SORBI_3003G394400",0.77512,-1.2107,0,NA,NA,NA,0.77512,28406,28406,FALSE,FALSE,FALSE,0,0.155294217043411
"SORBI_3007G118000",0.77513,-0.816,0,NA,NA,NA,0.77513,28407,28407,FALSE,FALSE,FALSE,0,0.155263639923248
"SORBI_3002G008100",0.77515,-0.63413,0,NA,NA,NA,0.77515,28408,28408,FALSE,FALSE,FALSE,0,0.15523306387946
"SORBI_3001G048500",0.77521,-0.87688,0,NA,NA,NA,0.77521,28409,28409,FALSE,FALSE,FALSE,0,0.155202488911972
"SORBI_3008G076401",0.77539,-0.28792,0,NA,NA,NA,0.77539,28410,28410,FALSE,FALSE,FALSE,0,0.155171915020707
"SORBI_3007G055600",0.77554,-1.4132,0,NA,NA,NA,0.77554,28411.5,28411.5,FALSE,FALSE,FALSE,0,0.155126056201562
"SORBI_3003G442100",0.77555,-1.1698,0,NA,NA,NA,0.77555,28413,28413,FALSE,FALSE,FALSE,0,0.155080199803494
"SORBI_3001G321800",0.77557,-1.0939,0,NA,NA,NA,0.77557,28414,28414,FALSE,FALSE,FALSE,0,0.155049630216365
"SORBI_3002G165080",0.77566,-1.0572,0,NA,NA,NA,0.77566,28415,28415,FALSE,FALSE,FALSE,0,0.15501906170508
"SORBI_3007G209700",0.77567,-0.3911,0,NA,NA,NA,0.77567,28416,28416,FALSE,FALSE,FALSE,0,0.154988494269565
"SORBI_3001G486900",0.77569,-0.32477,0,NA,NA,NA,0.77569,28417.5,28417.5,FALSE,FALSE,FALSE,0,0.154942645133192
"SORBI_3003G180100",0.77569,-1.0921,0,NA,NA,NA,0.77569,28417.5,28417.5,FALSE,FALSE,FALSE,0,0.154942645133192
"SORBI_3002G239601",0.77571,-1.2393,0,NA,NA,NA,0.77571,28419,28419,FALSE,FALSE,FALSE,0,0.154896798416874
"SORBI_3001G359800",0.77578,-0.82488,0,NA,NA,NA,0.77578,28420.5,28420.5,FALSE,FALSE,FALSE,0,0.154850954120354
"SORBI_3010G244100",0.77578,-0.96995,0,NA,NA,NA,0.77578,28420.5,28420.5,FALSE,FALSE,FALSE,0,0.154850954120354
"SORBI_3002G326100",0.7758,-0.34808,0,NA,NA,NA,0.7758,28422,28422,FALSE,FALSE,FALSE,0,0.154805112243378
"SORBI_3004G250600",0.77584,-1.16,0,NA,NA,NA,0.77584,28423.5,28423.5,FALSE,FALSE,FALSE,0,0.15475927278569
"SORBI_3005G041200",0.77584,-0.78412,0,NA,NA,NA,0.77584,28423.5,28423.5,FALSE,FALSE,FALSE,0,0.15475927278569
"SORBI_3001G381400",0.77588,-1.0109,0,NA,NA,NA,0.77588,28425,28425,FALSE,FALSE,FALSE,0,0.154713435747034
"SORBI_3006G051800",0.77591,-1.0707,0,NA,NA,NA,0.77591,28426,28426,FALSE,FALSE,FALSE,0,0.154682879065044
"SORBI_3004G250700",0.77594,-0.86807,0,NA,NA,NA,0.77594,28427,28427,FALSE,FALSE,FALSE,0,0.154652323457991
"SORBI_3003G083100",0.77595,-0.29161,0,NA,NA,NA,0.77595,28428,28428,FALSE,FALSE,FALSE,0,0.154621768925799
"SORBI_3010G030200",0.776,-1.1735,0,NA,NA,NA,0.776,28429,28429,FALSE,FALSE,FALSE,0,0.154591215468392
"SORBI_3007G211000",0.77601,-0.93752,0,NA,NA,NA,0.77601,28430,28430,FALSE,FALSE,FALSE,0,0.154560663085694
"SORBI_3005G027250",0.77602,-0.75834,0,NA,NA,NA,0.77602,28431,28431,FALSE,FALSE,FALSE,0,0.154530111777631
"SORBI_3010G101100",0.77603,-1.0943,0,NA,NA,NA,0.77603,28432,28432,FALSE,FALSE,FALSE,0,0.154499561544126
"SORBI_3001G345200",0.77604,-0.41539,0,NA,NA,NA,0.77604,28433.5,28433.5,FALSE,FALSE,FALSE,0,0.1544537382085
"SORBI_3010G073200",0.77612,-0.69886,0,NA,NA,NA,0.77612,28435,28435,FALSE,FALSE,FALSE,0,0.154407917290206
"SORBI_3005G035100",0.77613,-1.2743,0,NA,NA,NA,0.77613,28436,28436,FALSE,FALSE,FALSE,0,0.154377371354179
"SORBI_3005G194800",0.77616,-0.75621,0,NA,NA,NA,0.77616,28437,28437,FALSE,FALSE,FALSE,0,0.154346826492332
"SORBI_3009G046600",0.77617,-1.3962,0,NA,NA,NA,0.77617,28438,28438,FALSE,FALSE,FALSE,0,0.154316282704591
"SORBI_3002G426201",0.77619,-0.83393,0,NA,NA,NA,0.77619,28439,28439,FALSE,FALSE,FALSE,0,0.154285739990879
"SORBI_3010G121700",0.7762,-0.32792,0,NA,NA,NA,0.7762,28440,28440,FALSE,FALSE,FALSE,0,0.154255198351121
"SORBI_3003G153300",0.77621,-0.51904,0,NA,NA,NA,0.77621,28441,28441,FALSE,FALSE,FALSE,0,0.154224657785242
"SORBI_3001G385400",0.77626,-0.14638,0,NA,NA,NA,0.77626,28442,28442,FALSE,FALSE,FALSE,0,0.154194118293165
"SORBI_3009G003000",0.7763,-0.97264,0,NA,NA,NA,0.7763,28443,28443,FALSE,FALSE,FALSE,0,0.154163579874816
"SORBI_3001G041200",0.77632,-0.7551,0,NA,NA,NA,0.77632,28444,28444,FALSE,FALSE,FALSE,0,0.154133042530119
"SORBI_3002G210150",0.77633,-1.1228,0,NA,NA,NA,0.77633,28445,28445,FALSE,FALSE,FALSE,0,0.154102506258998
"SORBI_3002G002000",0.77643,-0.16951,0,NA,NA,NA,0.77643,28446,28446,FALSE,FALSE,FALSE,0,0.154071971061378
"SORBI_3001G352633",0.77645,-1.2391,0,NA,NA,NA,0.77645,28447.5,28447.5,FALSE,FALSE,FALSE,0,0.154026170277597
"SORBI_3007G194800",0.77645,-0.81595,0,NA,NA,NA,0.77645,28447.5,28447.5,FALSE,FALSE,FALSE,0,0.154026170277597
"SORBI_3004G355700",0.77646,-0.13935,0,NA,NA,NA,0.77646,28449,28449,FALSE,FALSE,FALSE,0,0.153980371908769
"SORBI_3001G034700",0.77647,-0.79558,0,NA,NA,NA,0.77647,28450,28450,FALSE,FALSE,FALSE,0,0.153949841004399
"SORBI_3006G224300",0.7765,-1.1518,0,NA,NA,NA,0.7765,28451,28451,FALSE,FALSE,FALSE,0,0.153919311173152
"SORBI_3010G220100",0.77651,-0.79888,0,NA,NA,NA,0.77651,28452,28452,FALSE,FALSE,FALSE,0,0.153888782414953
"SORBI_3008G184800",0.77655,-0.60729,0,NA,NA,NA,0.77655,28453,28453,FALSE,FALSE,FALSE,0,0.153858254729727
"SORBI_3004G008900",0.77666,-0.80143,0,NA,NA,NA,0.77666,28454,28454,FALSE,FALSE,FALSE,0,0.153827728117398
"SORBI_3007G019800",0.77671,-0.18946,0,NA,NA,NA,0.77671,28456,28456,FALSE,FALSE,FALSE,0,0.153766678111131
"SORBI_3005G194900",0.77678,-0.76145,0,NA,NA,NA,0.77678,28457,28457,FALSE,FALSE,FALSE,0,0.153736154717042
"SORBI_3001G178250",0.7768,-1.2148,0,NA,NA,NA,0.7768,28458,28458,FALSE,FALSE,FALSE,0,0.153705632395548
"SORBI_3003G278800",0.77682,-1.1084,0,NA,NA,NA,0.77682,28459,28459,FALSE,FALSE,FALSE,0,0.153675111146576
"SORBI_3010G081700",0.77685,-0.51541,0,NA,NA,NA,0.77685,28460,28460,FALSE,FALSE,FALSE,0,0.153644590970048
"SORBI_3002G143900",0.77691,-0.90718,0,NA,NA,NA,0.77691,28461,28461,FALSE,FALSE,FALSE,0,0.153614071865889
"SORBI_3001G279300",0.77695,-1.2118,0,NA,NA,NA,0.77695,28462,28462,FALSE,FALSE,FALSE,0,0.153583553834025
"SORBI_3004G137500",0.77697,-1.1307,0,NA,NA,NA,0.77697,28463,28463,FALSE,FALSE,FALSE,0,0.15355303687438
"SORBI_3004G170800",0.77707,-0.19703,0,NA,NA,NA,0.77707,28464,28464,FALSE,FALSE,FALSE,0,0.153522520986879
"SORBI_3008G123900",0.77711,-0.75648,0,NA,NA,NA,0.77711,28466,28466,FALSE,FALSE,FALSE,0,0.153461492428006
"SORBI_3006G165400",0.77714,-0.48919,0,NA,NA,NA,0.77714,28467.5,28467.5,FALSE,FALSE,FALSE,0,0.153415723822667
"SORBI_3010G036301",0.77714,-0.62932,0,NA,NA,NA,0.77714,28467.5,28467.5,FALSE,FALSE,FALSE,0,0.153415723822667
"SORBI_3010G158400",0.77717,-1.0604,0,NA,NA,NA,0.77717,28469.5,28469.5,FALSE,FALSE,FALSE,0,0.153354702766822
"SORBI_3010G205800",0.77717,-0.99499,0,NA,NA,NA,0.77717,28469.5,28469.5,FALSE,FALSE,FALSE,0,0.153354702766822
"SORBI_3002G006401",0.7772,-0.53341,0,NA,NA,NA,0.7772,28471,28471,FALSE,FALSE,FALSE,0,0.153308939788063
"SORBI_3003G017700",0.77726,-0.55105,0,NA,NA,NA,0.77726,28472,28472,FALSE,FALSE,FALSE,0,0.153278432475
"SORBI_3001G213300",0.77727,-0.40904,0,NA,NA,NA,0.77727,28473.5,28473.5,FALSE,FALSE,FALSE,0,0.153232673514379
"SORBI_3008G076200",0.77727,-0.2883,0,NA,NA,NA,0.77727,28473.5,28473.5,FALSE,FALSE,FALSE,0,0.153232673514379
"SORBI_3010G030000",0.7773,-1.2658,0,NA,NA,NA,0.7773,28475,28475,FALSE,FALSE,FALSE,0,0.153186916964303
"SORBI_3003G108900",0.77731,-1.1513,0,NA,NA,NA,0.77731,28476,28476,FALSE,FALSE,FALSE,0,0.153156413936651
"SORBI_3004G297300",0.77734,-1.1082,0,NA,NA,NA,0.77734,28477,28477,FALSE,FALSE,FALSE,0,0.153125911980164
"SORBI_3005G135600",0.77736,-0.89853,0,NA,NA,NA,0.77736,28479,28479,FALSE,FALSE,FALSE,0,0.153064911280384
"SORBI_3006G061401",0.77736,-0.44127,0,NA,NA,NA,0.77736,28479,28479,FALSE,FALSE,FALSE,0,0.153064911280384
"SORBI_3010G129900",0.77736,-0.71063,0,NA,NA,NA,0.77736,28479,28479,FALSE,FALSE,FALSE,0,0.153064911280384
"SORBI_3001G006800",0.77739,-0.86438,0,NA,NA,NA,0.77739,28481,28481,FALSE,FALSE,FALSE,0,0.153003914864362
"SORBI_3004G208900",0.77742,-1.1386,0,NA,NA,NA,0.77742,28482,28482,FALSE,FALSE,FALSE,0,0.152973418262571
"SORBI_3002G025400",0.77743,-1.1968,0,NA,NA,NA,0.77743,28483,28483,FALSE,FALSE,FALSE,0,0.152942922731495
"SORBI_3001G043100",0.77745,-0.79605,0,NA,NA,NA,0.77745,28484,28484,FALSE,FALSE,FALSE,0,0.152912428271056
"SORBI_3004G043750",0.77748,-1.0804,0,NA,NA,NA,0.77748,28485,28485,FALSE,FALSE,FALSE,0,0.152881934881181
"SORBI_3005G204600",0.77749,-0.91916,0,NA,NA,NA,0.77749,28486.5,28486.5,FALSE,FALSE,FALSE,0,0.15283619680351
"SORBI_3006G201000",0.77749,-0.76681,0,NA,NA,NA,0.77749,28486.5,28486.5,FALSE,FALSE,FALSE,0,0.15283619680351
"SORBI_3007G073600",0.77755,-1.0662,0,NA,NA,NA,0.77755,28489,28489,FALSE,FALSE,FALSE,0,0.152759972025811
"SORBI_3007G120500",0.77764,-1.0157,0,NA,NA,NA,0.77764,28490.5,28490.5,FALSE,FALSE,FALSE,0,0.152714240369829
"SORBI_3010G264500",0.77764,-1.0151,0,NA,NA,NA,0.77764,28490.5,28490.5,FALSE,FALSE,FALSE,0,0.152714240369829
"SORBI_3002G280500",0.77767,-0.47961,0,NA,NA,NA,0.77767,28492,28492,FALSE,FALSE,FALSE,0,0.152668511121515
"SORBI_3004G222700",0.77769,-0.12325,0,NA,NA,NA,0.77769,28493,28493,FALSE,FALSE,FALSE,0,0.152638026293442
"SORBI_3010G203700",0.77773,0.072897,0,NA,NA,NA,0.77773,28494,28494,FALSE,FALSE,FALSE,0,0.152607542535255
"SORBI_3007G077300",0.77774,-1.2806,0,NA,NA,NA,0.77774,28495,28495,FALSE,FALSE,FALSE,0,0.15257705984688
"SORBI_3008G180300",0.77777,-0.55319,0,NA,NA,NA,0.77777,28496,28496,FALSE,FALSE,FALSE,0,0.152546578228242
"SORBI_3002G232900",0.77793,-0.68574,0,NA,NA,NA,0.77793,28497,28497,FALSE,FALSE,FALSE,0,0.152516097679266
"SORBI_3003G167875",0.77794,-0.52539,0,NA,NA,NA,0.77794,28498,28498,FALSE,FALSE,FALSE,0,0.152485618199877
"SORBI_3006G280250",0.77797,-0.11366,0,NA,NA,NA,0.77797,28499,28499,FALSE,FALSE,FALSE,0,0.152455139789999
"SORBI_3001G392200",0.77803,-0.66423,0,NA,NA,NA,0.77803,28500,28500,FALSE,FALSE,FALSE,0,0.152424662449558
"SORBI_3010G260300",0.77804,-1.0708,0,NA,NA,NA,0.77804,28501,28501,FALSE,FALSE,FALSE,0,0.152394186178479
"SORBI_3006G233700",0.77808,-0.73595,0,NA,NA,NA,0.77808,28502,28502,FALSE,FALSE,FALSE,0,0.152363710976686
"SORBI_3002G015400",0.77809,-1.2812,0,NA,NA,NA,0.77809,28503.5,28503.5,FALSE,FALSE,FALSE,0,0.152318000178745
"SORBI_3005G224400",0.77809,-1.1831,0,NA,NA,NA,0.77809,28503.5,28503.5,FALSE,FALSE,FALSE,0,0.152318000178745
"SORBI_3003G276100",0.77815,-0.76628,0,NA,NA,NA,0.77815,28505,28505,FALSE,FALSE,FALSE,0,0.152272291786277
"SORBI_3001G362800",0.77818,-0.19877,0,NA,NA,NA,0.77818,28506,28506,FALSE,FALSE,FALSE,0,0.15224182086088
"SORBI_3004G012250",0.77823,-0.63732,0,NA,NA,NA,0.77823,28508,28508,FALSE,FALSE,FALSE,0,0.152180882216746
"SORBI_3004G146700",0.77823,-1.2109,0,NA,NA,NA,0.77823,28508,28508,FALSE,FALSE,FALSE,0,0.152180882216746
"SORBI_3008G148900",0.77823,0.031004,0,NA,NA,NA,0.77823,28508,28508,FALSE,FALSE,FALSE,0,0.152180882216746
"SORBI_3001G451700",0.77844,-0.62909,0,NA,NA,NA,0.77844,28510.5,28510.5,FALSE,FALSE,FALSE,0,0.152104714923292
"SORBI_3009G003500",0.77844,-0.99699,0,NA,NA,NA,0.77844,28510.5,28510.5,FALSE,FALSE,FALSE,0,0.152104714923292
"SORBI_3001G414900",0.77845,-0.70555,0,NA,NA,NA,0.77845,28512,28512,FALSE,FALSE,FALSE,0,0.152059017753017
"SORBI_3009G066600",0.77852,-1.0027,0,NA,NA,NA,0.77852,28514,28514,FALSE,FALSE,FALSE,0,0.151998091932222
"SORBI_3003G056700",0.77853,-0.99367,0,NA,NA,NA,0.77853,28515,28515,FALSE,FALSE,FALSE,0,0.15196763062433
"SORBI_3001G440500",0.77854,-0.79775,0,NA,NA,NA,0.77854,28516,28516,FALSE,FALSE,FALSE,0,0.151937170384674
"SORBI_3009G123700",0.77855,-1.2548,0,NA,NA,NA,0.77855,28517,28517,FALSE,FALSE,FALSE,0,0.151906711213181
"SORBI_3005G213500",0.77858,-1.0211,0,NA,NA,NA,0.77858,28518,28518,FALSE,FALSE,FALSE,0,0.151876253109774
"SORBI_3005G156600",0.77863,-1.1051,0,NA,NA,NA,0.77863,28519,28519,FALSE,FALSE,FALSE,0,0.15184579607438
"SORBI_3001G432900",0.77865,-1.5016,0,NA,NA,NA,0.77865,28520,28520,FALSE,FALSE,FALSE,0,0.151815340106923
"SORBI_3010G245500",0.77866,-1.199,0,NA,NA,NA,0.77866,28521,28521,FALSE,FALSE,FALSE,0,0.151784885207328
"SORBI_3001G433400",0.77867,-0.36297,0,NA,NA,NA,0.77867,28522,28522,FALSE,FALSE,FALSE,0,0.15175443137552
"SORBI_3007G206900",0.7787,-0.53891,0,NA,NA,NA,0.7787,28523,28523,FALSE,FALSE,FALSE,0,0.151723978611426
"SORBI_3004G036300",0.77872,-0.76547,0,NA,NA,NA,0.77872,28524,28524,FALSE,FALSE,FALSE,0,0.151693526914968
"SORBI_3009G041900",0.77873,-0.26016,0,NA,NA,NA,0.77873,28525,28525,FALSE,FALSE,FALSE,0,0.151663076286074
"SORBI_3004G332300",0.77877,-0.70875,0,NA,NA,NA,0.77877,28526,28526,FALSE,FALSE,FALSE,0,0.151632626724668
"SORBI_3008G054700",0.7788,-0.38666,0,NA,NA,NA,0.7788,28527,28527,FALSE,FALSE,FALSE,0,0.151602178230675
"SORBI_3004G211800",0.77881,-1.0172,0,NA,NA,NA,0.77881,28528,28528,FALSE,FALSE,FALSE,0,0.15157173080402
"SORBI_3003G419400",0.77886,-1.3574,0,NA,NA,NA,0.77886,28529.5,28529.5,FALSE,FALSE,FALSE,0,0.151526061665133
"SORBI_3009G047600",0.77886,-0.42365,0,NA,NA,NA,0.77886,28529.5,28529.5,FALSE,FALSE,FALSE,0,0.151526061665133
"SORBI_3006G105200",0.7789,-0.7845,0,NA,NA,NA,0.7789,28531,28531,FALSE,FALSE,FALSE,0,0.151480394927337
"SORBI_3003G014900",0.77894,-0.56768,0,NA,NA,NA,0.77894,28532,28532,FALSE,FALSE,FALSE,0,0.151449951769287
