gene_set,GeneID
Fst_J_grain,Zm00001eb381210
Fst_J_grain,Zm00001eb381630
Fst_J_grain,Zm00001eb381640
Fst_J_grain,Zm00001eb381650
Fst_J_grain,Zm00001eb381660
Fst_J_grain,Zm00001eb381670
Fst_J_grain,Zm00001eb382210
Fst_J_grain,Zm00001eb382220
Fst_J_grain,Zm00001eb382400
Fst_J_grain,Zm00001eb382420
Fst_J_grain,Zm00001eb382430
Fst_J_grain,Zm00001eb382440
Fst_J_grain,Zm00001eb382450
Fst_J_grain,Zm00001eb382460
Fst_J_grain,Zm00001eb382470
Fst_J_grain,Zm00001eb382480
Fst_J_grain,Zm00001eb382500
Fst_J_grain,Zm00001eb382950
Fst_J_grain,Zm00001eb382960
Fst_J_grain,Zm00001eb382970
Fst_J_grain,Zm00001eb382980
Fst_J_grain,Zm00001eb382990
Fst_J_grain,Zm00001eb383000
Fst_J_grain,Zm00001eb383050
Fst_J_grain,Zm00001eb383060
Fst_J_grain,Zm00001eb383090
Fst_J_grain,Zm00001eb383120
Fst_J_grain,Zm00001eb383130
Fst_J_grain,Zm00001eb383140
Fst_J_grain,Zm00001eb383150
Fst_J_grain,Zm00001eb383160
Fst_J_grain,Zm00001eb383170
Fst_J_grain,Zm00001eb383180
Fst_J_grain,Zm00001eb383190
Fst_J_grain,Zm00001eb383800
Fst_J_grain,Zm00001eb383930
Fst_J_grain,Zm00001eb384240
Fst_J_grain,Zm00001eb384320
Fst_J_grain,Zm00001eb384340
Fst_J_grain,Zm00001eb384470
Fst_J_grain,Zm00001eb384490
Fst_J_grain,Zm00001eb384520
Fst_J_grain,Zm00001eb384540
Fst_J_grain,Zm00001eb384620
Fst_J_grain,Zm00001eb384630
Fst_J_grain,Zm00001eb384640
Fst_J_grain,Zm00001eb384940
Fst_J_grain,Zm00001eb385000
Fst_J_grain,Zm00001eb385300
Fst_J_grain,Zm00001eb385310
Fst_J_grain,Zm00001eb385730
Fst_J_grain,Zm00001eb386140
Fst_J_grain,Zm00001eb386150
Fst_J_grain,Zm00001eb386160
Fst_J_grain,Zm00001eb386170
Fst_J_grain,Zm00001eb386180
Fst_J_grain,Zm00001eb386410
Fst_J_grain,Zm00001eb387040
Fst_J_grain,Zm00001eb387050
Fst_J_grain,Zm00001eb387060
Fst_J_grain,Zm00001eb387070
Fst_J_grain,Zm00001eb387160
Fst_J_grain,Zm00001eb387170
Fst_J_grain,Zm00001eb388120
Fst_J_grain,Zm00001eb388130
Fst_J_grain,Zm00001eb388140
Fst_J_grain,Zm00001eb388180
Fst_J_grain,Zm00001eb388430
Fst_J_grain,Zm00001eb388440
Fst_J_grain,Zm00001eb388450
Fst_J_grain,Zm00001eb388700
Fst_J_grain,Zm00001eb388710
Fst_J_grain,Zm00001eb388720
Fst_J_grain,Zm00001eb388870
Fst_J_grain,Zm00001eb388880
Fst_J_grain,Zm00001eb388890
Fst_J_grain,Zm00001eb388900
Fst_J_grain,Zm00001eb388910
Fst_J_grain,Zm00001eb388920
Fst_J_grain,Zm00001eb388930
Fst_J_grain,Zm00001eb388940
Fst_J_grain,Zm00001eb388950
Fst_J_grain,Zm00001eb388960
Fst_J_grain,Zm00001eb388980
Fst_J_grain,Zm00001eb388990
Fst_J_grain,Zm00001eb389000
Fst_J_grain,Zm00001eb389010
Fst_J_grain,Zm00001eb389020
Fst_J_grain,Zm00001eb389030
Fst_J_grain,Zm00001eb389050
Fst_J_grain,Zm00001eb389070
Fst_J_grain,Zm00001eb389080
Fst_J_grain,Zm00001eb389090
Fst_J_grain,Zm00001eb389100
Fst_J_grain,Zm00001eb389110
Fst_J_grain,Zm00001eb389120
Fst_J_grain,Zm00001eb389130
Fst_J_grain,Zm00001eb389140
Fst_J_grain,Zm00001eb389150
Fst_J_grain,Zm00001eb389160
Fst_J_grain,Zm00001eb391110
Fst_J_grain,Zm00001eb391120
Fst_J_grain,Zm00001eb391130
Fst_J_grain,Zm00001eb391140
Fst_J_grain,Zm00001eb391300
Fst_J_grain,Zm00001eb391310
Fst_J_grain,Zm00001eb396140
Fst_J_grain,Zm00001eb396150
Fst_J_grain,Zm00001eb396160
Fst_J_grain,Zm00001eb396170
Fst_J_grain,Zm00001eb398380
Fst_J_grain,Zm00001eb398390
Fst_J_grain,Zm00001eb398400
Fst_J_grain,Zm00001eb398410
Fst_J_grain,Zm00001eb398420
Fst_J_grain,Zm00001eb400730
Fst_J_grain,Zm00001eb400740
Fst_J_grain,Zm00001eb400750
Fst_J_grain,Zm00001eb400760
Fst_J_grain,Zm00001eb400770
Fst_J_grain,Zm00001eb400780
Fst_J_grain,Zm00001eb403670
Fst_J_grain,Zm00001eb403680
Fst_J_grain,Zm00001eb403690
Fst_J_grain,Zm00001eb403700
Fst_J_grain,Zm00001eb403710
Fst_J_grain,Zm00001eb403720
Fst_J_grain,Zm00001eb403730
Fst_J_grain,Zm00001eb403740
Fst_J_grain,Zm00001eb403750
Fst_J_grain,Zm00001eb403760
Fst_J_grain,Zm00001eb403770
Fst_J_grain,Zm00001eb403780
Fst_J_grain,Zm00001eb403790
Fst_J_grain,Zm00001eb403800
Fst_J_grain,Zm00001eb403810
Fst_J_grain,Zm00001eb403820
Fst_J_grain,Zm00001eb403830
Fst_J_grain,Zm00001eb403850
Fst_J_grain,Zm00001eb403860
Fst_J_grain,Zm00001eb403870
Fst_J_grain,Zm00001eb403880
Fst_J_grain,Zm00001eb403890
Fst_J_grain,Zm00001eb403900
Fst_J_grain,Zm00001eb403910
Fst_J_grain,Zm00001eb403920
Fst_J_grain,Zm00001eb408630
Fst_J_grain,Zm00001eb413300
Fst_J_grain,Zm00001eb418220
Fst_J_grain,Zm00001eb418230
Fst_J_grain,Zm00001eb418410
Fst_J_grain,Zm00001eb418560
Fst_J_grain,Zm00001eb418570
Fst_J_grain,Zm00001eb419720
Fst_J_grain,Zm00001eb419730
Fst_J_grain,Zm00001eb419740
Fst_J_grain,Zm00001eb419750
Fst_J_grain,Zm00001eb421170
Fst_J_grain,Zm00001eb421180
Fst_J_grain,Zm00001eb421500
Fst_J_grain,Zm00001eb421510
Fst_J_grain,Zm00001eb421820
Fst_J_grain,Zm00001eb421830
Fst_J_grain,Zm00001eb421850
Fst_J_grain,Zm00001eb421860
Fst_J_grain,Zm00001eb421890
Fst_J_grain,Zm00001eb423070
Fst_J_grain,Zm00001eb423080
Fst_J_grain,Zm00001eb423090
Fst_J_grain,Zm00001eb423100
Fst_J_grain,Zm00001eb423120
Fst_J_grain,Zm00001eb423130
Fst_J_grain,Zm00001eb423450
Fst_J_grain,Zm00001eb423470
Fst_J_grain,Zm00001eb428370
Fst_J_grain,Zm00001eb428380
Fst_J_grain,Zm00001eb428390
Fst_J_grain,Zm00001eb428400
Fst_J_grain,Zm00001eb428410
Fst_J_grain,Zm00001eb428420
GWAS_Asp_Goodman,Zm00001eb030930
GWAS_Asp_Goodman,Zm00001eb018360
GWAS_Asp_Goodman,Zm00001eb018380
GWAS_Asp_Goodman,Zm00001eb018400
GWAS_Asp_Goodman,Zm00001eb018410
GWAS_Asp_Goodman,Zm00001eb018420
GWAS_Asp_Goodman,Zm00001eb018430
GWAS_Asp_Goodman,Zm00001eb022700
GWAS_Asp_Goodman,Zm00001eb022710
GWAS_Asp_Goodman,Zm00001eb022720
GWAS_Asp_Goodman,Zm00001eb041890
GWAS_Asp_Goodman,Zm00001eb041900
GWAS_Asp_Goodman,Zm00001eb021820
GWAS_Asp_Goodman,Zm00001eb021830
GWAS_Asp_Goodman,Zm00001eb021840
GWAS_Asp_Goodman,Zm00001eb006570
GWAS_Asp_Goodman,Zm00001eb027670
GWAS_Asp_Goodman,Zm00001eb015720
GWAS_Asp_Goodman,Zm00001eb015730
GWAS_Asp_Goodman,Zm00001eb015740
GWAS_Asp_Goodman,Zm00001eb015750
GWAS_Asp_Goodman,Zm00001eb001070
GWAS_Asp_Goodman,Zm00001eb001090
GWAS_Asp_Goodman,Zm00001eb001100
GWAS_Asp_Goodman,Zm00001eb001110
GWAS_Asp_Goodman,Zm00001eb031360
GWAS_Asp_Goodman,Zm00001eb031370
GWAS_Asp_Goodman,Zm00001eb028090
GWAS_Asp_Goodman,Zm00001eb027340
GWAS_Asp_Goodman,Zm00001eb027370
GWAS_Asp_Goodman,Zm00001eb028280
GWAS_Asp_Goodman,Zm00001eb000780
GWAS_Asp_Goodman,Zm00001eb000790
GWAS_Asp_Goodman,Zm00001eb000800
GWAS_Asp_Goodman,Zm00001eb000810
GWAS_Asp_Goodman,Zm00001eb000820
GWAS_Asp_Goodman,Zm00001eb000830
GWAS_Asp_Goodman,Zm00001eb000840
GWAS_Asp_Goodman,Zm00001eb000850
GWAS_Asp_Goodman,Zm00001eb000860
GWAS_Asp_Goodman,Zm00001eb000870
GWAS_Asp_Goodman,Zm00001eb030060
GWAS_Asp_Goodman,Zm00001eb030070
GWAS_Asp_Goodman,Zm00001eb030080
GWAS_Asp_Goodman,Zm00001eb030090
GWAS_Asp_Goodman,Zm00001eb002440
GWAS_Asp_Goodman,Zm00001eb002450
GWAS_Asp_Goodman,Zm00001eb002460
GWAS_Asp_Goodman,Zm00001eb022610
GWAS_Asp_Goodman,Zm00001eb022630
GWAS_Asp_Goodman,Zm00001eb022640
GWAS_Asp_Goodman,Zm00001eb022650
GWAS_Asp_Goodman,Zm00001eb022660
GWAS_Asp_Goodman,Zm00001eb003670
GWAS_Asp_Goodman,Zm00001eb003680
GWAS_Asp_Goodman,Zm00001eb003690
GWAS_Asp_Goodman,Zm00001eb003700
GWAS_Asp_Goodman,Zm00001eb003710
GWAS_Asp_Goodman,Zm00001eb003720
GWAS_Asp_Goodman,Zm00001eb003730
GWAS_Asp_Goodman,Zm00001eb003740
GWAS_Asp_Goodman,Zm00001eb032600
GWAS_Asp_Goodman,Zm00001eb028990
GWAS_Asp_Goodman,Zm00001eb020510
GWAS_Asp_Goodman,Zm00001eb020520
GWAS_Asp_Goodman,Zm00001eb009730
GWAS_Asp_Goodman,Zm00001eb012610
GWAS_Asp_Goodman,Zm00001eb012620
GWAS_Asp_Goodman,Zm00001eb012630
GWAS_Asp_Goodman,Zm00001eb012640
GWAS_Asp_Goodman,Zm00001eb012650
GWAS_Asp_Goodman,Zm00001eb012660
GWAS_Asp_Goodman,Zm00001eb031780
GWAS_Asp_Goodman,Zm00001eb031790
GWAS_Asp_Goodman,Zm00001eb031800
GWAS_Asp_Goodman,Zm00001eb031810
GWAS_Asp_Goodman,Zm00001eb031820
GWAS_Asp_Goodman,Zm00001eb031830
GWAS_Asp_Goodman,Zm00001eb018560
GWAS_Asp_Goodman,Zm00001eb018570
GWAS_Asp_Goodman,Zm00001eb018590
GWAS_Asp_Goodman,Zm00001eb018600
GWAS_Asp_Goodman,Zm00001eb002470
GWAS_Asp_Goodman,Zm00001eb002480
GWAS_Asp_Goodman,Zm00001eb002490
GWAS_Asp_Goodman,Zm00001eb002510
GWAS_Asp_Goodman,Zm00001eb002520
GWAS_Asp_Goodman,Zm00001eb002530
GWAS_Asp_Goodman,Zm00001eb028110
GWAS_Asp_Goodman,Zm00001eb028150
GWAS_Asp_Goodman,Zm00001eb008160
GWAS_Asp_Goodman,Zm00001eb008170
GWAS_Asp_Goodman,Zm00001eb031320
GWAS_Asp_Goodman,Zm00001eb031330
GWAS_Asp_Goodman,Zm00001eb031340
GWAS_Asp_Goodman,Zm00001eb041640
GWAS_Asp_Goodman,Zm00001eb041650
GWAS_Asp_Goodman,Zm00001eb041660
GWAS_Asp_Goodman,Zm00001eb041670
GWAS_Asp_Goodman,Zm00001eb041680
GWAS_Asp_Goodman,Zm00001eb026300
GWAS_Asp_Goodman,Zm00001eb026310
GWAS_Asp_Goodman,Zm00001eb036010
GWAS_Asp_Goodman,Zm00001eb036020
GWAS_Asp_Goodman,Zm00001eb036030
GWAS_Asp_Goodman,Zm00001eb036040
GWAS_Asp_Goodman,Zm00001eb047060
GWAS_Asp_Goodman,Zm00001eb025840
GWAS_Asp_Goodman,Zm00001eb060140
GWAS_Asp_Goodman,Zm00001eb060160
GWAS_Asp_Goodman,Zm00001eb003550
GWAS_Asp_Goodman,Zm00001eb003560
GWAS_Asp_Goodman,Zm00001eb003570
GWAS_Asp_Goodman,Zm00001eb003580
GWAS_Asp_Goodman,Zm00001eb003590
GWAS_Asp_Goodman,Zm00001eb003600
GWAS_Asp_Goodman,Zm00001eb003610
GWAS_Asp_Goodman,Zm00001eb021400
GWAS_Asp_Goodman,Zm00001eb021410
GWAS_Asp_Goodman,Zm00001eb021420
GWAS_Asp_Goodman,Zm00001eb021430
GWAS_Asp_Goodman,Zm00001eb033290
GWAS_Asp_Goodman,Zm00001eb033310
GWAS_Asp_Goodman,Zm00001eb033320
GWAS_Asp_Goodman,Zm00001eb033330
GWAS_Asp_Goodman,Zm00001eb019460
GWAS_Asp_Goodman,Zm00001eb019470
GWAS_Asp_Goodman,Zm00001eb019490
GWAS_Asp_Goodman,Zm00001eb019500
GWAS_Asp_Goodman,Zm00001eb035700
GWAS_Asp_Goodman,Zm00001eb035710
GWAS_Asp_Goodman,Zm00001eb035720
GWAS_Asp_Goodman,Zm00001eb027280
GWAS_Asp_Goodman,Zm00001eb008310
GWAS_Asp_Goodman,Zm00001eb008320
GWAS_Asp_Goodman,Zm00001eb008330
GWAS_Asp_Goodman,Zm00001eb022360
GWAS_Asp_Goodman,Zm00001eb022380
GWAS_Asp_Goodman,Zm00001eb022390
GWAS_Asp_Goodman,Zm00001eb022400
GWAS_Asp_Goodman,Zm00001eb026770
GWAS_Asp_Goodman,Zm00001eb020560
GWAS_Asp_Goodman,Zm00001eb020570
GWAS_Asp_Goodman,Zm00001eb020580
GWAS_Asp_Goodman,Zm00001eb020590
GWAS_Asp_Goodman,Zm00001eb020600
GWAS_Asp_Goodman,Zm00001eb027790
GWAS_Asp_Goodman,Zm00001eb027800
GWAS_Asp_Goodman,Zm00001eb041800
GWAS_Asp_Goodman,Zm00001eb041810
GWAS_Asp_Goodman,Zm00001eb041820
GWAS_Asp_Goodman,Zm00001eb041830
GWAS_Asp_Goodman,Zm00001eb012980
GWAS_Asp_Goodman,Zm00001eb012990
GWAS_Asp_Goodman,Zm00001eb013000
GWAS_Asp_Goodman,Zm00001eb004830
GWAS_Asp_Goodman,Zm00001eb004840
GWAS_Asp_Goodman,Zm00001eb004850
GWAS_Asp_Goodman,Zm00001eb004860
GWAS_Asp_Goodman,Zm00001eb004880
GWAS_Asp_Goodman,Zm00001eb004890
GWAS_Asp_Goodman,Zm00001eb004900
GWAS_Asp_Goodman,Zm00001eb004920
GWAS_Asp_Goodman,Zm00001eb004320
GWAS_Asp_Goodman,Zm00001eb004330
GWAS_Asp_Goodman,Zm00001eb004340
GWAS_Asp_Goodman,Zm00001eb004350
GWAS_Asp_Goodman,Zm00001eb004360
GWAS_Asp_Goodman,Zm00001eb004370
GWAS_Asp_Goodman,Zm00001eb004380
GWAS_Asp_Goodman,Zm00001eb004390
GWAS_Asp_Goodman,Zm00001eb004400
GWAS_Asp_Goodman,Zm00001eb004410
GWAS_Asp_Goodman,Zm00001eb004420
GWAS_Asp_Goodman,Zm00001eb026520
GWAS_Asp_Goodman,Zm00001eb026530
GWAS_Asp_Goodman,Zm00001eb019810
GWAS_Asp_Goodman,Zm00001eb019820
GWAS_Asp_Goodman,Zm00001eb019830
GWAS_Asp_Goodman,Zm00001eb041220
GWAS_Asp_Goodman,Zm00001eb041230
GWAS_Asp_Goodman,Zm00001eb041240
GWAS_Asp_Goodman,Zm00001eb041260
GWAS_Asp_Goodman,Zm00001eb026390
GWAS_Asp_Goodman,Zm00001eb044770
GWAS_Asp_Goodman,Zm00001eb044780
GWAS_Asp_Goodman,Zm00001eb044790
GWAS_Asp_Goodman,Zm00001eb044800
GWAS_Asp_Goodman,Zm00001eb027000
GWAS_Asp_Goodman,Zm00001eb030970
GWAS_Asp_Goodman,Zm00001eb030980
GWAS_Asp_Goodman,Zm00001eb030990
GWAS_Asp_Goodman,Zm00001eb024610
GWAS_Asp_Goodman,Zm00001eb024620
GWAS_Asp_Goodman,Zm00001eb024640
GWAS_Asp_Goodman,Zm00001eb024650
GWAS_Asp_Goodman,Zm00001eb000340
GWAS_Asp_Goodman,Zm00001eb000360
GWAS_Asp_Goodman,Zm00001eb011800
GWAS_Asp_Goodman,Zm00001eb011810
GWAS_Asp_Goodman,Zm00001eb011820
GWAS_Asp_Goodman,Zm00001eb021390
GWAS_Asp_Goodman,Zm00001eb010220
GWAS_Asp_Goodman,Zm00001eb010230
GWAS_Asp_Goodman,Zm00001eb010240
GWAS_Asp_Goodman,Zm00001eb010250
GWAS_Asp_Goodman,Zm00001eb010260
GWAS_Asp_Goodman,Zm00001eb010270
GWAS_Asp_Goodman,Zm00001eb010280
GWAS_Asp_Goodman,Zm00001eb022160
GWAS_Asp_Goodman,Zm00001eb022170
GWAS_Asp_Goodman,Zm00001eb040320
GWAS_Asp_Goodman,Zm00001eb040330
GWAS_Asp_Goodman,Zm00001eb040340
GWAS_Asp_Goodman,Zm00001eb040350
GWAS_Asp_Goodman,Zm00001eb040360
GWAS_Asp_Goodman,Zm00001eb047560
GWAS_Asp_Goodman,Zm00001eb047570
GWAS_Asp_Goodman,Zm00001eb047580
GWAS_Asp_Goodman,Zm00001eb028010
GWAS_Asp_Goodman,Zm00001eb028020
GWAS_Asp_Goodman,Zm00001eb035070
GWAS_Asp_Goodman,Zm00001eb006830
GWAS_Asp_Goodman,Zm00001eb006840
GWAS_Asp_Goodman,Zm00001eb006850
GWAS_Asp_Goodman,Zm00001eb006860
GWAS_Asp_Goodman,Zm00001eb006870
GWAS_Asp_Goodman,Zm00001eb003360
GWAS_Asp_Goodman,Zm00001eb003370
GWAS_Asp_Goodman,Zm00001eb003380
GWAS_Asp_Goodman,Zm00001eb003390
GWAS_Asp_Goodman,Zm00001eb003400
GWAS_Asp_Goodman,Zm00001eb003420
GWAS_Asp_Goodman,Zm00001eb003440
GWAS_Asp_Goodman,Zm00001eb003450
GWAS_Asp_Goodman,Zm00001eb023250
GWAS_Asp_Goodman,Zm00001eb023260
GWAS_Asp_Goodman,Zm00001eb027660
GWAS_Asp_Goodman,Zm00001eb002100
GWAS_Asp_Goodman,Zm00001eb002140
GWAS_Asp_Goodman,Zm00001eb002150
GWAS_Asp_Goodman,Zm00001eb002170
GWAS_Asp_Goodman,Zm00001eb002180
GWAS_Asp_Goodman,Zm00001eb002190
GWAS_Asp_Goodman,Zm00001eb027590
GWAS_Asp_Goodman,Zm00001eb034290
GWAS_Asp_Goodman,Zm00001eb034320
GWAS_Asp_Goodman,Zm00001eb034330
GWAS_Asp_Goodman,Zm00001eb034350
GWAS_Asp_Goodman,Zm00001eb034360
GWAS_Asp_Goodman,Zm00001eb032240
GWAS_Asp_Goodman,Zm00001eb032250
GWAS_Asp_Goodman,Zm00001eb032260
GWAS_Asp_Goodman,Zm00001eb032270
GWAS_Asp_Goodman,Zm00001eb006050
GWAS_Asp_Goodman,Zm00001eb006060
GWAS_Asp_Goodman,Zm00001eb006070
GWAS_Asp_Goodman,Zm00001eb006090
GWAS_Asp_Goodman,Zm00001eb038990
GWAS_Asp_Goodman,Zm00001eb039000
GWAS_Asp_Goodman,Zm00001eb039010
GWAS_Asp_Goodman,Zm00001eb031300
GWAS_Asp_Goodman,Zm00001eb031310
GWAS_Asp_Goodman,Zm00001eb024320
GWAS_Asp_Goodman,Zm00001eb024330
GWAS_Asp_Goodman,Zm00001eb024340
GWAS_Asp_Goodman,Zm00001eb024350
GWAS_Asp_Goodman,Zm00001eb032130
GWAS_Asp_Goodman,Zm00001eb032150
GWAS_Asp_Goodman,Zm00001eb032160
GWAS_Asp_Goodman,Zm00001eb029840
GWAS_Asp_Goodman,Zm00001eb029850
GWAS_Asp_Goodman,Zm00001eb022860
GWAS_Asp_Goodman,Zm00001eb022870
GWAS_Asp_Goodman,Zm00001eb022880
GWAS_Asp_Goodman,Zm00001eb022890
GWAS_Asp_Goodman,Zm00001eb010750
GWAS_Asp_Goodman,Zm00001eb010760
GWAS_Asp_Goodman,Zm00001eb010770
GWAS_Asp_Goodman,Zm00001eb010780
GWAS_Asp_Goodman,Zm00001eb003910
GWAS_Asp_Goodman,Zm00001eb003920
GWAS_Asp_Goodman,Zm00001eb003930
GWAS_Asp_Goodman,Zm00001eb003940
GWAS_Asp_Goodman,Zm00001eb003950
GWAS_Asp_Goodman,Zm00001eb003960
GWAS_Asp_Goodman,Zm00001eb003970
GWAS_Asp_Goodman,Zm00001eb004000
GWAS_Asp_Goodman,Zm00001eb004020
GWAS_Asp_Goodman,Zm00001eb004030
GWAS_Asp_Goodman,Zm00001eb004040
GWAS_Asp_Goodman,Zm00001eb015770
GWAS_Asp_Goodman,Zm00001eb015780
GWAS_Asp_Goodman,Zm00001eb015790
GWAS_Asp_Goodman,Zm00001eb015800
GWAS_Asp_Goodman,Zm00001eb038730
GWAS_Asp_Goodman,Zm00001eb038740
GWAS_Asp_Goodman,Zm00001eb038750
GWAS_Asp_Goodman,Zm00001eb038760
GWAS_Asp_Goodman,Zm00001eb038770
GWAS_Asp_Goodman,Zm00001eb038780
GWAS_Asp_Goodman,Zm00001eb038800
GWAS_Asp_Goodman,Zm00001eb038810
GWAS_Asp_Goodman,Zm00001eb038820
GWAS_Asp_Goodman,Zm00001eb041070
GWAS_Asp_Goodman,Zm00001eb041080
GWAS_Asp_Goodman,Zm00001eb041090
GWAS_Asp_Goodman,Zm00001eb041100
GWAS_Asp_Goodman,Zm00001eb041110
GWAS_Asp_Goodman,Zm00001eb001010
GWAS_Asp_Goodman,Zm00001eb001020
GWAS_Asp_Goodman,Zm00001eb001030
GWAS_Asp_Goodman,Zm00001eb001040
GWAS_Asp_Goodman,Zm00001eb001050
GWAS_Asp_Goodman,Zm00001eb001060
GWAS_Asp_Goodman,Zm00001eb028300
GWAS_Asp_Goodman,Zm00001eb025070
GWAS_Asp_Goodman,Zm00001eb025080
GWAS_Asp_Goodman,Zm00001eb025090
GWAS_Asp_Goodman,Zm00001eb023760
GWAS_Asp_Goodman,Zm00001eb023770
GWAS_Asp_Goodman,Zm00001eb023780
GWAS_Asp_Goodman,Zm00001eb023790
GWAS_Asp_Goodman,Zm00001eb000460
GWAS_Asp_Goodman,Zm00001eb000470
GWAS_Asp_Goodman,Zm00001eb000480
GWAS_Asp_Goodman,Zm00001eb000490
GWAS_Asp_Goodman,Zm00001eb000500
GWAS_Asp_Goodman,Zm00001eb000510
GWAS_Asp_Goodman,Zm00001eb000520
GWAS_Asp_Goodman,Zm00001eb000530
GWAS_Asp_Goodman,Zm00001eb030510
GWAS_Asp_Goodman,Zm00001eb030530
GWAS_Asp_Goodman,Zm00001eb042220
GWAS_Asp_Goodman,Zm00001eb042230
GWAS_Asp_Goodman,Zm00001eb042240
GWAS_Asp_Goodman,Zm00001eb012670
GWAS_Asp_Goodman,Zm00001eb012680
GWAS_Asp_Goodman,Zm00001eb012690
GWAS_Asp_Goodman,Zm00001eb016430
GWAS_Asp_Goodman,Zm00001eb016440
GWAS_Asp_Goodman,Zm00001eb016450
GWAS_Asp_Goodman,Zm00001eb016460
GWAS_Asp_Goodman,Zm00001eb016470
GWAS_Asp_Goodman,Zm00001eb016480
GWAS_Asp_Goodman,Zm00001eb030350
GWAS_Asp_Goodman,Zm00001eb030360
GWAS_Asp_Goodman,Zm00001eb044430
GWAS_Asp_Goodman,Zm00001eb044440
GWAS_Asp_Goodman,Zm00001eb044450
GWAS_Asp_Goodman,Zm00001eb044470
GWAS_Asp_Goodman,Zm00001eb044480
GWAS_Asp_Goodman,Zm00001eb044490
GWAS_Asp_Goodman,Zm00001eb041450
GWAS_Asp_Goodman,Zm00001eb041460
GWAS_Asp_Goodman,Zm00001eb041470
GWAS_Asp_Goodman,Zm00001eb038890
GWAS_Asp_Goodman,Zm00001eb038900
GWAS_Asp_Goodman,Zm00001eb038910
GWAS_Asp_Goodman,Zm00001eb012020
GWAS_Asp_Goodman,Zm00001eb012030
GWAS_Asp_Goodman,Zm00001eb012040
GWAS_Asp_Goodman,Zm00001eb012060
GWAS_Asp_Goodman,Zm00001eb012070
GWAS_Asp_Goodman,Zm00001eb027100
GWAS_Asp_Goodman,Zm00001eb027120
GWAS_Asp_Goodman,Zm00001eb005540
GWAS_Asp_Goodman,Zm00001eb005550
GWAS_Asp_Goodman,Zm00001eb024240
GWAS_Asp_Goodman,Zm00001eb024250
GWAS_Asp_Goodman,Zm00001eb024260
GWAS_Asp_Goodman,Zm00001eb042750
GWAS_Asp_Goodman,Zm00001eb040520
GWAS_Asp_Goodman,Zm00001eb040530
GWAS_Asp_Goodman,Zm00001eb040540
GWAS_Asp_Goodman,Zm00001eb040550
GWAS_Asp_Goodman,Zm00001eb040650
GWAS_Asp_Goodman,Zm00001eb040660
GWAS_Asp_Goodman,Zm00001eb040680
GWAS_Asp_Goodman,Zm00001eb040690
GWAS_Asp_Goodman,Zm00001eb007640
GWAS_Asp_Goodman,Zm00001eb007650
GWAS_Asp_Goodman,Zm00001eb007670
GWAS_Asp_Goodman,Zm00001eb002000
GWAS_Asp_Goodman,Zm00001eb002010
GWAS_Asp_Goodman,Zm00001eb002020
GWAS_Asp_Goodman,Zm00001eb002030
GWAS_Asp_Goodman,Zm00001eb002040
GWAS_Asp_Goodman,Zm00001eb002050
GWAS_Asp_Goodman,Zm00001eb032070
GWAS_Asp_Goodman,Zm00001eb032100
GWAS_Asp_Goodman,Zm00001eb014450
GWAS_Asp_Goodman,Zm00001eb014460
GWAS_Asp_Goodman,Zm00001eb014470
GWAS_Asp_Goodman,Zm00001eb006640
GWAS_Asp_Goodman,Zm00001eb006650
GWAS_Asp_Goodman,Zm00001eb006660
GWAS_Asp_Goodman,Zm00001eb006670
GWAS_Asp_Goodman,Zm00001eb045630
GWAS_Asp_Goodman,Zm00001eb025850
GWAS_Asp_Goodman,Zm00001eb002780
GWAS_Asp_Goodman,Zm00001eb002790
GWAS_Asp_Goodman,Zm00001eb002800
GWAS_Asp_Goodman,Zm00001eb002810
GWAS_Asp_Goodman,Zm00001eb002820
GWAS_Asp_Goodman,Zm00001eb002830
GWAS_Asp_Goodman,Zm00001eb015830
GWAS_Asp_Goodman,Zm00001eb015840
GWAS_Asp_Goodman,Zm00001eb015850
GWAS_Asp_Goodman,Zm00001eb015860
GWAS_Glu_Goodman,Zm00001eb027590
GWAS_Glu_Goodman,Zm00001eb015170
GWAS_Glu_Goodman,Zm00001eb015190
GWAS_Glu_Goodman,Zm00001eb015200
GWAS_Glu_Goodman,Zm00001eb000640
GWAS_Glu_Goodman,Zm00001eb000650
GWAS_Glu_Goodman,Zm00001eb000660
GWAS_Glu_Goodman,Zm00001eb000670
GWAS_Glu_Goodman,Zm00001eb000680
GWAS_Glu_Goodman,Zm00001eb000690
GWAS_Glu_Goodman,Zm00001eb000700
GWAS_Glu_Goodman,Zm00001eb042460
GWAS_Glu_Goodman,Zm00001eb042270
GWAS_Glu_Goodman,Zm00001eb042280
GWAS_Glu_Goodman,Zm00001eb020620
GWAS_Glu_Goodman,Zm00001eb020630
GWAS_Glu_Goodman,Zm00001eb020640
GWAS_Glu_Goodman,Zm00001eb020650
GWAS_Glu_Goodman,Zm00001eb020660
GWAS_Glu_Goodman,Zm00001eb020670
GWAS_Glu_Goodman,Zm00001eb039780
GWAS_Glu_Goodman,Zm00001eb039790
GWAS_Glu_Goodman,Zm00001eb039800
GWAS_Glu_Goodman,Zm00001eb039810
GWAS_Glu_Goodman,Zm00001eb039820
GWAS_Glu_Goodman,Zm00001eb039830
GWAS_Glu_Goodman,Zm00001eb027700
GWAS_Glu_Goodman,Zm00001eb005110
GWAS_Glu_Goodman,Zm00001eb005120
GWAS_Glu_Goodman,Zm00001eb005130
